 PROBLEM SUMMARY
 46   4.4347745852281611D-01  -5.2628047934674396D-03
 47   6.5452251157963093D-01   5.0387209756951011D-03
 48   8.6328108715307528D-01   1.5989858224877626D-02
 49  -8.8194933867121350D-01   8.7919733581384524D-02
 50  -6.9000659014927268D-01   1.1430585359771116D-01
 51  -4.9401367814598546D-01   1.3166685244458007D-01
 52  -2.9059941405628942D-01   1.3626591806969826D-01
 53  -8.4251159942922704D-02   1.3109736387141641D-01
 54   1.0581849512864352D-01   1.3593476536735205D-01
 55   3.1323191987036386D-01   1.5631883672617064D-01
 56   5.2515657129238591D-01   1.6867645961151972D-01
 57   7.3474407652664531D-01   1.8149622278779545D-01
 58   9.2618704343195002D-01   2.0230037124159858D-01
 59  -8.3621026673082155D-01   2.4173161306832916D-01
 60  -6.2470835586071016D-01   3.0006721309412870D-01
 61  -4.1248484190946783D-01   2.9750244674201931D-01
 62  -1.9822424407069680D-01   3.0844294431687230D-01
 63  -3.2324796039014878D-03   3.2094543299163530D-01
 64   1.9186022379702408D-01   3.1880500720146115D-01
 65   4.0636066517543484D-01   3.2704015561227917D-01
 66   6.2158058424126406D-01   3.4175924524897305D-01
 67   8.2019298809192009D-01   3.7786158755657123D-01
 68  -8.2896212747877318D-01   3.9291697528059355D-01
 69  -7.0947099011302595D-01   4.9805037153344889D-01
 70  -5.1407519098425614D-01   4.6471068170845203D-01
 71  -3.0215768067179349D-01   4.7016652865451342D-01
 72  -9.9265348292824893D-02   4.9879639250061675D-01
 73   8.5452316964951661D-02   5.0406703499226746D-01
 74   2.8763052913031723D-01   4.8976095926059682D-01
 75   5.0565028925584954D-01   4.9039686418588269D-01
 76   7.2503193257849174D-01   5.1315036733551356D-01
 77  -6.2229108579378090D-01   6.3056538962560771D-01
 78  -4.0969657013013794D-01   6.3750030683531800D-01
 79  -2.0916115258433662D-01   6.6066703554854533D-01
 80  -1.3437507939346874D-02   6.9290713342030374D-01
 81   1.8266283499220223D-01   6.7513643901050513D-01
 82   3.8834444277670838D-01   6.5321626089446050D-01
 83   6.0664629035976625D-01   6.5318500488115172D-01
 84  -5.1627198144054920D-01   8.0333488395669317D-01
 85  -3.1507339404992230D-01   8.2800221157005249D-01
 86  -1.5831765269108333D-01   8.5225511410103116D-01
 87   1.2748748933074067D-01   8.6106255463482595D-01
 88   2.8640039343314494D-01   8.3877251394370822D-01
 89   4.9224936583400120D-01   8.1616134296587106D-01
 90  -1.3046539356646335D-02   9.1727408456171322D-01
