 PROBLEM SUMMARY
 73   5.2721541631987601D-01   4.7143984793349223D-03
 74   3.9514755194076856D-01   2.4018811027216919D-01
 75   6.6267144756353336D-01  -2.2723068242994604D-01
 76   3.2972035165232882D-01   3.6353752399869005D-01
 77  -7.3172455711882223D-01  -3.3384644616389625D-01
 78   7.3053473987798090D-01  -3.4389163027754166D-01
 79   5.9531758587666861D-01  -1.1057561603177381D-01
 80  -1.0538975388917498D-02   9.2249617588152721D-01
 81  -4.4830143742016459D-01   1.6691372299623508D-01
 82  -5.2045829155374124D-01   4.0547389990087675D-02
 83  -2.3128807067445264D-01   5.4435989553243236D-01
 84  -1.5844332599685362D-01   6.7155712792613753D-01
 85  -3.7560965101518173D-01   2.9342092861699315D-01
 86  -8.0098332482149814D-01  -4.5655980859677714D-01
 87  -6.6177474089549104D-01  -2.1007456684566175D-01
 88  -8.3952847212885082D-02   7.9730446912431607D-01
 89  -3.0037759229986560D-01   4.1701187462415840D-01
 90  -5.9108456240367357D-01  -8.5497023354952170D-02
