 PROBLEM SUMMARY
 59   3.7371467718502327D-01   1.3533243444597201D-01
 60   5.7431142267334589D-01   1.5367381752016041D-01
 61   7.5826807677280994D-01   1.5751962846509823D-01
 62   9.1724930656744563D-01   1.6842169761743619D-01
 63  -8.7732788911042914D-01   1.9220635565876501D-01
 64  -7.0469450172303505D-01   2.0342850476655480D-01
 65  -5.1893583595950710D-01   2.1670523433148575D-01
 66  -3.2240035194945643D-01   2.3439960507701874D-01
 67  -1.2767165982714881D-01   2.6689122070879417D-01
 68   6.9466478006296253D-02   2.8357397342265406D-01
 69   2.6274191718662476D-01   2.9064330401258137D-01
 70   4.6141335954668272D-01   3.0415548053030766D-01
 71   6.5677615879350515D-01   3.3046293090567369D-01
 72   8.2421510565970013D-01   3.5258330690147144D-01
 73  -8.1395155075633319D-01   3.6979857703027763D-01
 74  -6.2826099617951048D-01   3.8265946414760649D-01
 75  -4.3732862556814484D-01   3.8890957188554071D-01
 76  -2.4623349175306494D-01   4.1335422157952589D-01
 77  -3.7619506316075753D-02   4.2214248076916761D-01
 78   1.6545240810591066D-01   4.5481354117775058D-01
 79   3.6002731400108023D-01   4.5975301985802647D-01
 80   5.5711588881381535D-01   4.7584459686279090D-01
 81   7.5060846463928421D-01   5.1215504658613320D-01
 82  -7.4326115954995120D-01   5.2349797291907807D-01
 83  -5.4184712614544639D-01   5.5526534540404371D-01
 84  -3.5613278177299301D-01   5.6884409463900731D-01
 85  -1.5076407785470752D-01   5.6907504165066425D-01
 86   5.0040450574185734D-02   5.9279721048468248D-01
 87   2.5451253607850027D-01   6.2373059796380059D-01
 88   4.3831951861306351D-01   6.3029206701483420D-01
 89   6.4818293288500795D-01   6.1840570655854388D-01
 90  -6.5010500780197800D-01   6.9631477660234964D-01
 91  -4.5574937811856553D-01   7.3542439939894810D-01
 92  -2.5575546196347670D-01   7.2476553847599678D-01
 93  -5.8460818903866230D-02   7.3993297141824332D-01
 94   1.4468586291068622D-01   7.5971650589278261D-01
 95   3.4340616746715796D-01   8.0221189085244804D-01
 96   5.1578149934458728D-01   7.6999892008208426D-01
 97  -3.4942798311659190D-01   8.9130156477197653D-01
 98  -1.5782935392061154D-01   8.9584921681439222D-01
 99   4.1957332079164279D-02   9.0683110171874270D-01
100   2.5056799521859302D-01   9.1563616026937156D-01
