 PROBLEM SUMMARY
 46  -1.1446672230712727D-01  -3.7491410976813168D-02
 47   7.7728011652727025D-02  -7.3099822133843792D-02
 48   2.7057077354319448D-01  -1.1833593362199858D-01
 49   4.7227416886727358D-01  -1.5403721267196585D-01
 50   6.5716747425759625D-01  -2.4993491987220307D-01
 51   8.4420411602178280D-01  -2.8109264031383008D-01
 52  -9.1379818696581250D-01   3.1177808964702436D-01
 53  -7.3528618810930124D-01   2.6561857462468658D-01
 54  -5.4897866580448251D-01   2.2959813007363802D-01
 55  -3.5882761066557661D-01   1.8663092923110025D-01
 56  -1.7188677264186011D-01   1.4615401733522515D-01
 57   1.8020692031741618D-02   1.0792059181589293D-01
 58   2.0992179061685173D-01   6.5229429051748417D-02
 59   4.0313591284585643D-01   1.8539477864803349D-02
 60   5.9011417350735751D-01  -5.2929674151124984D-02
 61   7.6670734195799073D-01  -9.4332829156777959D-02
 62   9.4689069027567152D-01  -1.2393496012855983D-01
 63  -7.9565434893282749D-01   4.5701531304137233D-01
 64  -6.1310094699027684D-01   4.1716561215682352D-01
 65  -4.2398673854632102D-01   3.7306898479802403D-01
 66  -2.3317488712186174D-01   3.2788399244925098D-01
 67  -4.1236970840476589D-02   2.9199671283849971D-01
 68   1.5024610199518071D-01   2.4882356981936013D-01
 69   3.4327925354860278D-01   2.0193189391835245D-01
 70   5.3924668445418222D-01   1.3961500221010165D-01
 71   7.1801971443950274D-01   1.0012592694759218D-01
 72   8.9191294301292012D-01   6.4657691898876296D-02
 73  -6.7191521932749954D-01   6.0530792193549410D-01
 74  -4.8403296197509693D-01   5.5990293362396015D-01
 75  -2.9425775772565516D-01   5.1358156900749352D-01
 76  -1.0529237336409324D-01   4.7431589894491277D-01
 77   9.2131578745078047D-02   4.1340729471613480D-01
 78   2.9649102266974225D-01   3.8182671518216238D-01
 79   4.8433887655627039D-01   3.2178194386395986D-01
 80   6.7631410321269336D-01   2.7965358085427783D-01
 81   8.6546733719264046D-01   2.4117296763262638D-01
 82  -5.4051060400106365D-01   7.4072243598519183D-01
 83  -3.4690025803072483D-01   6.9867858293260809D-01
 84  -1.5898203479721440D-01   6.5829962019246979D-01
 85   3.5703196696202727D-02   5.9143540423894514D-01
 86   2.3266220935030904D-01   5.4572880543765478D-01
 87   4.3969594504249987D-01   5.0999765155447563D-01
 88   6.2490863585726486D-01   4.6079414656001416D-01
 89   8.2140908293533133D-01   3.9121307317306703D-01
 90  -4.0382964535452065D-01   8.7616112635488752D-01
 91  -2.0979044384912321D-01   8.4290532010427488D-01
 92  -1.6154785504887748D-02   7.7489920427330894D-01
 93   1.7615873906175208D-01   7.2377971285401643D-01
 94   3.7385479713031949D-01   6.7448461349444722D-01
 95   5.7826701990668039D-01   6.4961886847827666D-01
 96   7.4960452709210834D-01   5.7659207679501889D-01
 97  -6.1638920318222740D-02   9.5782169148911833D-01
 98   1.2605715720002389D-01   9.0673522560798292D-01
 99   3.1629636055969446D-01   8.5284039543773882D-01
100   5.1378391241031562D-01   8.0458315494685095D-01
