 PROBLEM SUMMARY
 59  -6.5612646554753662D-01   6.1448182393330997D-01
 60  -4.6148566175347278D-01   5.2661725957229577D-01
 61  -2.6369789602870730D-01   4.4930699687225623D-01
 62  -6.6408302166691663D-02   3.7181226458506988D-01
 63   1.1208047168636540D-01   3.0280410042949318D-01
 64   2.8598437426993728D-01   2.2978043729279771D-01
 65   4.7794209111205144D-01   1.4998427835389838D-01
 66   6.6815619416784966D-01   7.9977073467657742D-02
 67   7.9937549134374142D-01  -1.3924162470802508D-02
 68  -5.0074505859616358D-01   7.2110381822758995D-01
 69  -3.0094048181335115D-01   6.3160240471032969D-01
 70  -9.3850832343559815D-02   5.6369999693273043D-01
 71   1.0034989548418988D-01   5.0695472138088615D-01
 72   2.7642450670705571D-01   4.3822609575357835D-01
 73   4.5386647376458911D-01   3.3790772278933928D-01
 74   6.5330890629832461D-01   2.4952372748604790D-01
 75   8.5955852605713179D-01   1.8038342480891606D-01
 76   9.6169018894147840D-01   2.3487658875950214D-03
 77  -3.5253776636300438D-01   8.1778703941185404D-01
 78  -1.4386462002845363D-01   7.4734489380877511D-01
 79   6.2315305412165740D-02   7.0349778065733803D-01
 80   2.5422682558245846D-01   6.4902152655437151D-01
 81   4.3449678627405713D-01   5.5041739314341354D-01
 82   6.1189298566243500D-01   4.4536841798913518D-01
 83   8.1137680119908018D-01   3.5864127967186499D-01
 84  -2.1535852336150804D-01   9.2135234886905149D-01
 85   1.6010126959563350D-04   8.9104716103384907D-01
 86   1.6907440213081140D-01   8.5438932552809166D-01
 87   4.4203154083188823D-01   7.4530153926618392D-01
 88   5.9181852796428314D-01   6.5814391301188735D-01
 89   7.6532708226021029D-01   5.5604806017377340D-01
 90   3.1285824777232280D-01   8.6122960105537993D-01
