 PROBLEM SUMMARY
 79  -5.3265872020061766D-01   1.4576018657288656D-01
 80  -5.4308909762328017D-01   3.3945005728800992D-01
 81  -5.5824602062637063D-01   5.2555401778699140D-01
 82  -6.7201279858000706D-01  -4.8823848781109402D-01
 83  -6.9195807559133726D-01  -2.9277222978046763D-01
 84  -7.0507390402025127D-01  -1.4948557480046137D-01
 85  -6.9025163212321206D-01   4.5695194016250780D-02
 86  -6.8746573587525628D-01   2.3320041219474344D-01
 87  -7.0738642901586390D-01   4.2020719668488665D-01
 88  -8.2525975222566383D-01  -2.2645493146045068D-02
 89  -8.4022406498515256D-01   1.7265895584425459D-01
 90  -8.5251824983336555D-01   3.1045039959226151D-01
