 PROBLEM SUMMARY
 79  -4.8134792479945437D-01  -8.9704472223378670D-02
 80  -4.3087254367850969D-01   7.7532600722660938D-02
 81  -3.8188267002622522D-01   2.5116024027177508D-01
 82  -3.4451405293846926D-01   4.2492764732669802D-01
 83  -2.8393487268959527D-01   5.7225868030269889D-01
 84  -2.1578919111136241D-01   7.3849692172720893D-01
 85  -1.2911169770794462D-01   8.7777387185744737D-01
 86  -6.8903778605786148D-01  -3.1307507106080140D-01
 87  -6.4008205990426059D-01  -1.3131772216365031D-01
 88  -5.9787091760074673D-01   4.3682118790717858D-02
 89  -5.4319208738008751D-01   2.1178293621571023D-01
 90  -5.0323993402114375D-01   3.8331569640855523D-01
 91  -4.6505613722450723D-01   5.5732481625863983D-01
 92  -3.8413558423394345D-01   7.0800022405973351D-01
 93  -7.7844759485949788D-01  -1.5182147980894881D-01
 94  -7.5606130441507646D-01   3.4970989848163688D-03
 95  -7.0963785386599509D-01   1.7936802655918951D-01
 96  -6.6980330714779857D-01   3.2391041928608078D-01
 97  -5.8890153867444139D-01   4.9827450993311589D-01
 98  -8.7261614360034034D-01   1.1504440459788541D-01
 99  -8.5390458323343421D-01   2.8313530695417705D-01
100  -7.5663020946058057D-01   4.2432906966623984D-01
