 PROBLEM SUMMARY
 30   6.8960772973849249D-01  -2.2708959660089789D-01
 31   5.4317619902033321D-01  -1.0200779235732418D-01
 32   3.9260233672758799D-01   1.1089596943347310D-02
 33   2.5049208208508167D-01   1.3044006077478618D-01
 34   1.0040673805420705D-01   2.5985052340791370D-01
 35  -5.0710962879393875D-02   3.8048633110836433D-01
 36  -2.0318813015789061D-01   5.0317000018956504D-01
 37  -3.5289982034476464D-01   6.2644215700211381D-01
 38  -4.9870683642098024D-01   7.5559563191618684D-01
 39   7.9779545497220494D-01  -5.1215435566290235D-01
 40   6.5980380533496596D-01  -4.2223044006551957D-01
 41   5.1674367992364689D-01  -2.9598797361246332D-01
 42   3.6874486465332257D-01  -1.8192465020553319D-01
 43   2.1855101851750991D-01  -6.5396667800743782D-02
 44   7.9066789210273436D-02   6.7844691334952648D-02
 45  -7.2943662768073556D-02   1.8811010108593604D-01
 46  -2.2354546400101938D-01   3.1157466069116591D-01
 47  -3.7613433540011720D-01   4.3364325886978616D-01
 48  -5.2176176676031594D-01   5.5957590829564263D-01
 49  -6.6796095517040899D-01   6.8695620107423794D-01
 50   6.3017422803872813D-01  -6.2308182598954831D-01
 51   4.9338840722695776D-01  -4.9276844137336634D-01
 52   3.4604919682862845D-01  -3.7845681801205355D-01
 53   1.9841180374190823D-01  -2.6095777213922167D-01
 54   5.3376408427137298D-02  -1.2205580899149999D-01
 55  -9.7651983544445486D-02  -1.2448524174605855D-03
 56  -2.4927572853373986D-01   1.2179612445233304D-01
 57  -3.9939499293867559D-01   2.4763805891695367D-01
 58  -5.5453787607800120D-01   3.6967920161901219D-01
 59  -6.9979482105851887D-01   4.9740785719874270D-01
 60   4.9089809025424563D-01  -6.8906416681240423D-01
 61   3.3096919734022706D-01  -5.8013800804344173D-01
 62   1.8399343634932788D-01  -4.6239926240690066D-01
 63   4.1515506046527706D-02  -3.2252734566214369D-01
 64  -1.0657322602790899D-01  -1.9419624776558073D-01
 65  -2.6458308230494199D-01  -7.4102809913550838D-02
 66  -4.0652129388632197D-01   4.6201905298748701D-02
 67  -5.5513742680286926D-01   1.6937423251844366D-01
 68  -7.0989775583117909D-01   2.9318796778766393D-01
 69  -8.5294958152016132D-01   3.7708821491554678D-01
 70   4.1078297793812235D-01  -8.3287071568785076D-01
 71   2.7774110175742983D-01  -7.1930792849092573D-01
 72   1.5053144009233244D-01  -6.5171703039067608D-01
 73   8.7269811457889989D-03  -5.1160219317548827D-01
 74  -1.3680316961250408D-01  -3.8230118295410037D-01
 75  -2.8551196543904667D-01  -2.5843841463490635D-01
 76  -4.4460649203447783D-01  -1.4498149918778472D-01
 77  -5.8107672582288805D-01  -2.2800843762485690D-02
 78  -7.2897525019022180D-01   1.0392638470537707D-01
 79  -8.8422241009740055D-01   1.8302478389428978D-01
 80   2.5045744296429423D-01  -8.9728836459946160D-01
 81   1.0189217415341950D-01  -8.4291768077662554D-01
 82  -2.6933365350238037D-02  -6.9904296030242741D-01
 83  -1.7179304914462426D-01  -5.6949532206001996D-01
 84  -3.1830493728600423D-01  -4.4481776499326087D-01
 85  -4.6801262630506124D-01  -3.2720668938763919D-01
 86  -6.2706375918104440D-01  -2.1337865061019856D-01
 87  -7.4638278653036594D-01  -9.3965436455676801D-02
 88  -8.8790918314725564D-01   5.2725398486205520D-02
 89  -4.9170644102972762D-02  -8.8730583239771799D-01
 90  -2.0237135699531597D-01  -7.6111164349671900D-01
 91  -3.4822219963174200D-01  -6.3620190416852695D-01
 92  -4.9573464992434568D-01  -5.1777294208581159D-01
 93  -6.4538362331613131D-01  -3.9978179822024734D-01
 94  -8.0506716723613214D-01  -2.9166343605689288D-01
 95  -9.0718479849565870D-01  -1.4400130735043498D-01
 96  -2.5427463821291713D-01  -9.1431223140636275D-01
 97  -3.9371479870950038D-01  -8.1388792142781130D-01
 98  -5.3754721927876392D-01  -6.9848978528065098D-01
 99  -6.8499944378386812D-01  -5.7968234321301015D-01
100  -8.3396439231792396D-01  -4.5734767536961973D-01
