 PROBLEM SUMMARY
 42   2.3552516707993609D-01  -6.9245474056913014D-01
 43   1.8787233056597910D-01  -5.4374119135391319D-01
 44   1.4065653700339040D-01  -4.0245446584014521D-01
 45   9.3087446902098622D-02  -2.6788252358293818D-01
 46   6.6076157361389914D-02  -1.1040595250663514D-01
 47   2.1406531385741671D-02   3.2453213697235229D-02
 48  -6.8379682808431446D-03   1.9233343724176197D-01
 49  -5.0928940962476958D-02   3.3604252398920109D-01
 50  -7.7653624265473148D-02   4.9512468498231405D-01
 51  -1.1923686410776353D-01   6.3779618722226472D-01
 52  -1.4488072949149994D-01   7.9718461704121613D-01
 53   1.2670254399510789D-01  -7.9637902851414111D-01
 54   7.4871941134261488D-02  -6.4672453047522516D-01
 55   2.3561482160432370D-02  -5.0963670710313713D-01
 56  -2.4706646838706398D-02  -3.8362731140154976D-01
 57  -5.2142703916816177D-02  -2.2599788152662637D-01
 58  -9.4135612050953804D-02  -8.4060172206232117D-02
 59  -1.2208068461348177D-01   7.5725908617717289D-02
 60  -1.6641012923019627D-01   2.1952137225301893D-01
 61  -1.9468217888645198D-01   3.7912628449732028D-01
 62  -2.3734169684629558D-01   5.2219064097393120D-01
 63  -2.6239141092074197D-01   6.8136872487304523D-01
 64   2.4256914251766470D-02  -9.1141894520589140D-01
 65  -3.1514448433866207D-02  -7.6075379258016695D-01
 66  -9.1411927359048156D-02  -6.2155119099715761D-01
 67  -1.4519532836482060D-01  -4.9996308393783623D-01
 68  -1.6929107395245860D-01  -3.4358231480891860D-01
 69  -2.1171926490628404D-01  -2.0148879291716867D-01
 70  -2.3698186302501401D-01  -4.2614919618324226D-02
 71  -2.8101288423509740D-01   1.0109225015414290D-01
 72  -3.0952296069708252D-01   2.6078431527089735D-01
 73  -3.5343094603998187D-01   4.0476486909713794D-01
 74  -3.8005996358280897D-01   5.6450015795535302D-01
 75  -1.1339984627551743D-01  -8.5806177822722685D-01
 76  -2.0077567533044008D-01  -7.1766256197141065D-01
 77  -2.6115187669253020D-01  -6.2142664835402495D-01
 78  -2.8587343303273488D-01  -4.6203358023071767D-01
 79  -3.2858782858432417D-01  -3.1983911046115499D-01
 80  -3.5428047127159890D-01  -1.6079802641307170D-01
 81  -3.9563245774977840D-01  -1.8005533056724005D-02
 82  -4.2326040191352793D-01   1.4204988577135230D-01
 83  -4.6824520674315956D-01   2.8638625354553832D-01
 84  -4.9592779158112349D-01   4.4648443547793254D-01
 85  -4.0315358963529863D-01  -5.7922793363506508D-01
 86  -4.4559097658604929D-01  -4.3714224126343842D-01
 87  -4.7155003987481259D-01  -2.7799469860595433D-01
 88  -5.1334491684313632D-01  -1.3504975313976425D-01
 89  -5.3827731801975398D-01   2.4090168303288050D-02
 90  -5.8212282831311479D-01   1.6806674051751044D-01
 91  -6.0988573532335455D-01   3.2926730060284076D-01
 92  -5.8852030986552595D-01  -3.9535346294137058D-01
 93  -6.3059472086480972D-01  -2.5232278033845496D-01
 94  -6.5595937205838850D-01  -9.3020608855326259D-02
 95  -6.9711201684519675D-01   5.0023486380232303D-02
 96  -7.2030980358830488D-01   2.1330208639846979D-01
 97  -7.7330070507433046D-01  -2.1000122088427678D-01
 98  -8.1460261137386736D-01  -6.7659134689454281D-02
 99  -8.2567353909442498D-01   1.0030309563192739D-01
100  -9.0847672924355871D-01  -7.5759939232552731D-03
