 PROBLEM SUMMARY
 30   4.1314984644767117D-01   3.3604519623015433D-01
 31   4.7725854951763386D-01   5.3831211655019429D-01
 32   5.6295059159328875D-01   7.0285106075826931D-01
 33  -6.8347312816702921D-02  -8.7662061162105265D-01
 34  -3.1890789960503561D-02  -6.8084818388529167D-01
 35   1.6095778869201129D-02  -4.8599265100171868D-01
 36   6.5217164725338200D-02  -2.9132368893736482D-01
 37   1.1244758173736197D-01  -9.3598159415539339D-02
 38   1.5980986833650479D-01   9.1982599430668999D-02
 39   2.1964512687781129D-01   2.8698354064140136D-01
 40   2.8516247060891270D-01   4.8270745903337309D-01
 41   3.4370825591370485D-01   6.8358024887824531D-01
 42   4.0561460360865853D-01   8.4121406902150897D-01
 43  -2.7684301950624279D-01  -8.9954001873306955D-01
 44  -2.2049646166763603D-01  -7.2733337314657764D-01
 45  -1.7630672626187008D-01  -5.2888758743107944D-01
 46  -1.2758874709001250D-01  -3.3381619525566025D-01
 47  -7.5341255443001909D-02  -1.3824524253879375D-01
 48  -3.8240029206633511D-02   5.7894788355269129D-02
 49   2.5673432166672887D-02   2.4839590534780756D-01
 50   9.0884230344053116D-02   4.4444519413820038D-01
 51   1.5489426918713331D-01   6.3990521174534909D-01
 52   1.9619931087037429D-01   8.3625996389203539D-01
 53  -4.2530888348529305D-01  -7.8351231015553580D-01
 54  -3.7040691635434880D-01  -5.9616460113637360D-01
 55  -3.2547696694542227D-01  -3.9749112026849459D-01
 56  -2.7362070935537119D-01  -2.0151754511222650D-01
 57  -2.3223365930086048D-01  -9.4605974121310145D-03
 58  -1.7858621697748769D-01   1.9159752321855819D-01
 59  -1.1030869351873891D-01   3.7573030513045896D-01
 60  -4.7157752097521377D-02   5.6343453863896586D-01
 61  -3.7118758460835959D-04   7.5434485074883539D-01
 62   3.5090589844383319D-02   9.4848849966259086D-01
 63  -5.7286035895309240D-01  -6.5925157681306579D-01
 64  -5.2011679724071325D-01  -4.6836376887498682D-01
 65  -4.7204584550444956D-01  -2.6878043116144856D-01
 66  -4.3105711386148604D-01  -7.6327309008789201D-02
 67  -3.6094033981434537D-01   1.2263867512180973D-01
 68  -3.1822429657193391D-01   3.3188522050737534D-01
 69  -2.5269584233211406D-01   5.1192822710311947D-01
 70  -2.0031283226665769D-01   6.9647071579692765D-01
 71  -1.5936896111067456D-01   8.8518423366409948D-01
 72  -7.2215815998031885D-01  -5.3588897720948214D-01
 73  -6.6526172032872510D-01  -3.4270793638069214D-01
 74  -6.2969573348105479D-01  -1.4520562636040851D-01
 75  -5.5497423400025159D-01   5.4591024796874901D-02
 76  -5.0200626896914657D-01   2.5556707396403749D-01
 77  -4.6414290924569979D-01   4.6362690326873912D-01
 78  -4.0711640017828299D-01   6.3706345544215681D-01
 79  -3.6058306924322137D-01   8.1939332613345472D-01
 80  -8.6002317159950725D-01  -4.0807226322467477D-01
 81  -8.2197061804671434D-01  -2.1281662626688166D-01
 82  -7.5189884122579220D-01  -7.9127198720774974D-03
 83  -6.9561706450533067D-01   1.8994707047986684D-01
 84  -6.2959293529315552D-01   3.9308121867055723D-01
 85  -6.1728251569267678D-01   6.0683854158904216D-01
 86  -5.6810057218864785D-01   7.5227292309886062D-01
 87  -9.3304643062253401D-01  -4.2565104220581525D-02
 88  -8.8464071853428272D-01   1.5326084236835114D-01
 89  -8.2457450323749026D-01   2.9487082135487680D-01
 90  -7.7018900871330342D-01   4.9614735638376378D-01
