 PROBLEM SUMMARY
 58   1.9203229535505797D-01  -7.0985146015106282D-01
 59   6.5499440204776749D-01   4.0607620725770771D-01
 60   6.3440466402647155D-01   2.2940200845385300D-01
 61   5.8141854149324079D-01   4.6151606420434942D-02
 62   5.3238464813994024D-01  -1.3090891680177491D-01
 63   4.8232588004848198D-01  -3.0496917709957616D-01
 64   4.4798426834328214D-01  -4.9879497399470651D-01
 65   3.8217092261955754D-01  -6.6340828183422029D-01
 66   7.6999165279082482D-01   9.3314759500039035D-02
 67   7.2778187255129567D-01  -9.1374669143435838D-02
 68   6.7979266809987804D-01  -2.6804641372180449D-01
 69   6.2524192954271007D-01  -4.4367139078278295D-01
 70   2.3331704036267986D-01   8.4088437138697270D-01
 71  -8.4883486548935017D-01  -1.7450495634144145D-01
 72   8.7598399094550994D-01  -2.2569431966669973D-01
 73  -1.8304652675410962D-01  -8.5002828643330952D-01
 74  -6.4315358149294077D-01  -6.3334312261644554D-01
 75   8.2278050483174148D-01   2.8320409499318450D-01
 76   5.8715350556258150D-01  -6.4024436059711987D-01
 77  -7.2272639764741387D-01   6.2215849788727740D-01
 78  -5.1111514843295813D-01  -7.6340534413750016D-01
 79  -7.6874485309384155D-01  -5.0061359223719970D-01
 80   9.1559404823723167D-01  -4.6738496093026938D-02
 81  -9.8641311950060942D-02   9.1059512581977187D-01
 82  -2.8307699754664878D-01   8.6276122039136893D-01
 83   8.2350195308111840D-01  -4.0391729441597163D-01
 84  -4.7861295635240531D-01   8.2460913955599602D-01
 85   3.3041863678971023D-01  -8.4929314261615119D-01
 86   5.5607495381269145D-01   7.2789643437690577D-01
 87   1.4597216102781421D-01  -8.9989005976974445D-01
 88   6.9420215843598643D-01   5.9180329184744829D-01
 89   8.4674185269372870D-02   9.6032249161674066D-01
 90   7.6419238510159881D-01  -5.8096271492290197D-01
 91   9.5153731487702742D-01   1.4386320831616523D-01
 92   8.4277049201062038D-01   4.5756927710313644D-01
 93  -3.6867367223211717D-01  -8.9133566918205898D-01
 94   5.1982858940178633D-01  -8.0527309509787071D-01
 95  -8.9002095847946072D-01  -3.5301742423016041D-01
 96  -8.9606658586310739D-01   1.4059667557444475D-01
 97  -8.8574840778640140D-01   3.4846848714470535D-01
 98  -4.1207298863154600D-02  -9.5624542385984757D-01
 99  -9.4893251179584848D-01  -4.0039377359781476D-02
100   4.2001850444887762D-01   8.6615957977796199D-01
