 PROBLEM SUMMARY
 72   4.5411910297085267D-01   1.5984062919329953D-01
 73  -3.7805740161705942D-01   2.5826316749383460D-01
 74  -2.4693040343174877D-01   2.5535820234752282D-01
 75  -1.1732385956714758D-01   2.5582047242716177D-01
 76   1.0348468445913840D-02   2.5595177673291986D-01
 77   1.3710826809543250D-01   2.5837476771116913D-01
 78   2.5264559344969467D-01   2.7098528210120276D-01
 79   3.7943934264340429D-01   2.7117247458464705D-01
 80  -3.1941159535972319D-01   3.6471929251516855D-01
 81  -1.8993141160551530D-01   3.6494978110410059D-01
 82  -6.1200882502187082D-02   3.6694713575961579D-01
 83   6.5325249903138788D-02   3.6896506279868868D-01
 84   1.8594806998818200D-01   3.7978404427779749D-01
 85   3.1460599928084892D-01   3.8326318494725586D-01
 86  -2.5945200884284891D-01   4.7455845376767630D-01
 87  -1.3084591889393474D-01   4.7632195731718496D-01
 88  -3.2588555389934807D-03   4.8020746069847253D-01
 89   1.1913579946739317D-01   4.8814421420717330D-01
 90   2.4802786223617879D-01   4.9206526148155083D-01
 91  -1.9682829601692026D-01   5.8606764838134506D-01
 92  -6.9363965843690034D-02   5.8971774385260278D-01
 93   5.6199023387502295D-02   5.9666762036702059D-01
 94   1.8499163921772083D-01   6.0039078933200551D-01
 95  -1.3358989508275657D-01   6.9946615256192601D-01
 96  -6.7696948827081225D-03   7.0413350310109279D-01
 97   1.2256387090816870D-01   7.0889200571926847D-01
 98  -6.8790699749297413D-02   8.1382290824498360D-01
 99   5.9374008303975982D-02   8.1636058833404668D-01
100  -1.4651074913913733D-03   9.2599288348462094D-01
